latitude,longitude
53.27480416,9.901571721
53.27471648,9.901511204
53.27463359,9.901436437
53.27455622,9.901359491
53.27447995,9.901270978
53.27440191,9.901165618
53.27432857,9.901058832
53.27425364,9.900946431
53.27417803,9.900831431
53.27410477,9.900712995
53.27403537,9.900597241
53.27397653,9.900496071
53.27391584,9.900393812
53.27385801,9.90028644
53.27380411,9.900179403
53.27375148,9.900070606
53.27370638,9.899981087
53.27364779,9.899887294
53.27361024,9.89979526
53.27358761,9.899732731
53.27357009,9.899687301
53.27355852,9.899668526
53.27355769,9.899666682
53.27346725,9.899583953
53.27342743,9.899513712
53.27338829,9.899430396
53.27334789,9.899344817
53.27331503,9.899268961
53.27327195,9.899170808
53.27322375,9.899085564
53.27316877,9.89897945
53.2731064,9.898860007
53.27304488,9.898735536
53.27297766,9.89861249
53.27291689,9.89848651
53.27286601,9.898365475
53.2728065,9.898240836
53.27274095,9.898120305
53.27269653,9.897979572
53.27266887,9.897827944
53.27264741,9.897683021
53.27261254,9.897542037
53.27255664,9.897404993
53.27249277,9.897279264
53.27243418,9.897162169
53.27237391,9.897040548
53.27231281,9.89691549
53.27224416,9.896790013
53.27217903,9.89666353
53.27211776,9.896538388
53.27205506,9.896402182
53.27198616,9.896268239
53.27192271,9.896133626
53.27186831,9.896013681
53.27180914,9.895895245
53.27174828,9.89576566
53.27169221,9.895636076
53.27163228,9.89551655
53.271569,9.895393085
53.27151183,9.895276241
53.27145307,9.895150932
53.27139289,9.895015229
53.27133036,9.894868797
53.27126314,9.89470711
53.27119491,9.89454383
53.27113582,9.894388933
53.27109047,9.894257085
53.27105275,9.894139236
53.27100439,9.894015016
53.27095703,9.893881157
53.27090113,9.893726008
53.27084128,9.893573541
53.27077741,9.893423589
53.27072376,9.893290484
53.27067347,9.89316266
53.27061505,9.89302503
53.27055881,9.892893182
53.27051036,9.892761921
53.27045772,9.89262932
53.2704102,9.892488672
53.27035831,9.892325895
53.27031355,9.89218751
53.27028832,9.892050298
53.27026628,9.891917361
53.27024055,9.89179993
53.2702149,9.891669005
53.27018565,9.891523914
53.27016142,9.891383434
53.27013628,9.891237337
53.2700968,9.891079087
53.27004978,9.890921256
53.27000443,9.890757557
53.26995942,9.890585393
53.26990846,9.890422365
53.26984199,9.890276436
53.26976714,9.890130255
53.26968022,9.889982818
53.26958416,9.889844013
53.26948576,9.889724655
53.26938811,9.889626922
53.26928174,9.889536481
53.2691685,9.889468504
53.26904948,9.889408071
53.26893725,9.889371945
53.26883331,9.889339087
53.26873281,9.88929458
53.26862879,9.889255352
53.26852586,9.889232051
53.26842721,9.889210844
53.26832503,9.889218723
53.26822638,9.889246551
53.26812554,9.889278738
53.26802923,9.889307236
53.26792815,9.889320061
53.26782798,9.889293741
53.26773679,9.889249233
53.26763646,9.889198439
53.26753621,9.889148651
53.26743756,9.889099868
53.26734988,9.889059132
53.267256,9.889047649
53.26715492,9.889044883
53.26705408,9.889056785
53.26694797,9.889073465
53.26684546,9.889097856
53.2667515,9.889105484
53.26665075,9.889124259
53.26655855,9.88913876
53.26646693,9.889162816
53.26637255,9.889183268
53.26628957,9.88919056
53.26620022,9.889207408
53.26610534,9.889217969
53.26601096,9.889220735
53.26593317,9.889205228
53.26585463,9.88916927
53.26576704,9.889121996
53.26568591,9.88908763
53.26560007,9.889042284
53.26550838,9.888972714
53.26542992,9.888912533
53.26534987,9.888865258
53.26526555,9.888839107
53.26518098,9.888787558
53.26512038,9.888691334
53.26507109,9.888544902
53.26503413,9.888397213
53.26500127,9.888234017
53.26497638,9.888062775
53.26496263,9.887885414
53.26496414,9.887714591
53.2649737,9.887534129
53.26500077,9.887381662
53.26502189,9.887239169
53.26503404,9.887099359
53.26504838,9.886946473
53.26506799,9.886794425
53.26508425,9.886655873
53.26510328,9.886515643
53.26512189,9.886359321
53.26514309,9.886210877
53.26516413,9.8860709
53.2651762,9.885931006
53.26518131,9.885791363
53.26517587,9.885629592
53.26517142,9.88547218
53.2651612,9.885317953
53.2651389,9.885158613
53.26512574,9.884978235
53.26512985,9.884798275
53.26514276,9.884622591
53.26516262,9.884467609
53.26519364,9.884313131
53.26522607,9.884158988
53.26526748,9.884017753
53.26531216,9.883874254
53.26535943,9.883735031
53.26541123,9.883595556
53.26546311,9.883450465
53.26550754,9.883301854
53.26552447,9.883160619
53.26549932,9.883047212
53.26545498,9.882968506
53.26541777,9.882896002
53.26538122,9.882848142
53.26535298,9.882829618
53.26534694,9.882824505
53.26534619,9.882824337
53.26536086,9.882892482
53.26532112,9.882884519
53.26526865,9.882852919
53.26520353,9.882799108
53.26512675,9.882746888
53.26505357,9.882705063
53.26497814,9.882667931
53.26490153,9.882636918
53.26482601,9.882604731
53.26474269,9.882586878
53.26465661,9.882574221
53.26456977,9.882564163
53.26448268,9.882558547
53.26439451,9.882552428
53.26430566,9.882545974
53.26421874,9.88252745
53.26413215,9.882502472
53.26404196,9.882489145
53.26395119,9.882477913
53.26385865,9.882469112
53.26376821,9.882454108
53.26367576,9.882436423
53.26358297,9.882419994
53.26349454,9.882410858
53.2634077,9.882397363
53.26332036,9.882384623
53.26322649,9.882376157
53.26313563,9.882362997
53.26303982,9.882350508
53.26294108,9.882340534
53.26283924,9.882328799
53.26273623,9.88231522
53.2626354,9.882301809
53.26253322,9.882289823
53.26242878,9.882274903
53.26233096,9.882259984
53.26223256,9.882245231
53.26213843,9.882223522
53.26204447,9.882210111
53.26194749,9.882199802
53.26184842,9.882189743
53.26175152,9.882181445
53.26165664,9.882170968
53.26156452,9.882157808
53.26146972,9.882146409
53.26137526,9.882131573
53.2612839,9.882117575
53.26119396,9.882108104
53.26110561,9.882095698
53.26101417,9.882087149
53.26092331,9.882080443
53.26083161,9.882065272
53.2607415,9.882050855
53.26065182,9.88203736
53.26055886,9.882021015
53.26046306,9.882006599
53.26036457,9.88199763
53.2602696,9.881987907
53.26017547,9.881975334
53.26007883,9.881963013
53.25998177,9.881951194
53.25988219,9.881942226
53.25978404,9.881928898
53.25968413,9.881920852
53.25958338,9.881915152
53.25948707,9.881908782
53.25938959,9.881907357
53.25929378,9.881904842
53.25919756,9.881880619
53.25910385,9.881861592
53.25900938,9.881869806
53.25891316,9.881882882
53.25882012,9.881893694
53.25872507,9.881904088
53.25863102,9.881922193
53.25853656,9.881945243
53.25843992,9.881968042
53.25834026,9.881999223
53.25824051,9.882033002
53.25814102,9.882066445
53.25804915,9.882106679
53.25797028,9.882139452
53.25788654,9.882169878
53.25782435,9.882204076
53.25777783,9.882224612
53.25775176,9.882235425
53.2577464,9.882240286
53.25774305,9.882237939
53.2576511,9.882311532
53.2575946,9.882323518
53.25751816,9.882362327
53.2574309,9.882404823
53.25734415,9.882445224
53.25726075,9.882481601
53.25718029,9.882519487
53.25709856,9.882557709
53.25701659,9.882596182
53.25693285,9.8826339
53.25685121,9.882679665
53.25676823,9.882723168
53.25668424,9.882764909
53.25660344,9.8828064
53.25652063,9.882845543
53.25643522,9.882888375
53.25634712,9.882937912
53.2562597,9.88298309
53.25617571,9.883012092
53.25608871,9.88303883
53.25599374,9.883084092
53.25590062,9.883127092
53.25580741,9.883155087
53.25571295,9.883180233
53.25561698,9.883193979
53.25551916,9.883196745
53.25543626,9.883186854
53.25534842,9.883170761
53.25525412,9.883145616
53.2551574,9.883120386
53.25507031,9.883088367
53.25498045,9.883047296
53.2548901,9.88299977
53.25480452,9.88293984
53.25471969,9.882867588
53.25463872,9.882786199
53.25456731,9.882697267
53.25449615,9.882606659
53.25443035,9.882508255
53.25436866,9.882400967
53.25431024,9.882288482
53.25425173,9.882169459
53.25419482,9.882034007
53.25414117,9.881893108
53.25408795,9.88175665
53.25403933,9.881624635
53.25398636,9.88148097
53.25392526,9.881326072
53.25385988,9.881161116
53.25379316,9.880994232
53.25372711,9.880831372
53.25366668,9.88069173
53.25362099,9.880580502
53.25356928,9.880452594
53.25350935,9.880317561
53.25345336,9.880168112
53.25339921,9.880009778
53.25333224,9.879863597
53.25326149,9.879695708
53.25319327,9.87954299
53.25311531,9.879398989
53.2530304,9.879268399
53.25295011,9.879141832
53.25286562,9.879026078
53.25278649,9.878925746
53.25270854,9.878834467
53.25262791,9.878739249
53.25254727,9.878638834
53.25246957,9.878541688
53.25239221,9.878449487
53.25230923,9.878360722
53.25222876,9.878278747
53.25214821,9.878207836
53.25206548,9.878127286
53.25198468,9.878043467
53.2518996,9.877953865
53.25181897,9.877868872
53.25174278,9.877789076
53.25166441,9.877697043
53.25158679,9.877605094
53.25151127,9.877520185
53.25142996,9.877423039
53.25134749,9.87731508
53.25126518,9.877193794
53.25118144,9.877072759
53.25110064,9.87695449
53.25101825,9.876849549
53.25093459,9.876734214
53.25085186,9.876622818
53.250774,9.876509495
53.25070107,9.876401704
53.25062572,9.876289722
53.25055431,9.876175141
53.25048097,9.876067853
53.25040964,9.875959642
53.25033856,9.87586258
53.25027016,9.875774234
53.25020302,9.875685722
53.25013639,9.875592683
53.25006464,9.875491681
53.24999398,9.875396546
53.24991636,9.875299567
53.24983757,9.875205774
53.24976222,9.875125727
53.24968921,9.875057414
53.24961201,9.874985497
53.24953473,9.874915341
53.24946223,9.874835378
53.2493821,9.874775363
53.24929509,9.874713086
53.24920616,9.874647204
53.24910834,9.874590458
53.24901681,9.874537485
53.24893626,9.87448141
53.24883761,9.87441754
53.24873703,9.874347299
53.24864189,9.874275802
53.24854408,9.874204891
53.24844366,9.874127861
53.24834081,9.874045383
53.24823747,9.873962486
53.24814107,9.873877494
53.24804745,9.873794513
53.24795902,9.873710107
53.24787076,9.873628216
53.24778442,9.873546241
53.24769792,9.873463428
53.24761067,9.873376675
53.24751679,9.873294532
53.24742819,9.873213396
53.24734152,9.873134606
53.24725678,9.873056654
53.24716953,9.872973003
53.24707205,9.872885328
53.24697984,9.872793462
53.24688681,9.872700423
53.24678773,9.872609898
53.24669452,9.872519709
53.24661925,9.872427173
53.24654013,9.872348886
53.24646285,9.872271772
53.24636947,9.872191474
53.24627476,9.872103799
53.24617837,9.87201537
53.24608231,9.871928534
53.24599019,9.871835997
53.24590277,9.871740024
53.24581769,9.871648662
53.24572222,9.871566268
53.24562726,9.871482868
53.24553539,9.871405838
53.24543422,9.871331742
53.24534269,9.871255131
53.24524965,9.871175168
53.2451598,9.871095456
53.24506089,9.87101784
53.24496668,9.870936787
53.24487833,9.870857075
53.24478773,9.870780213
53.24469821,9.870696729
53.24460894,9.87061928
53.24452219,9.870541329
53.24443501,9.870460946
53.24434734,9.870379642
53.24425791,9.870300684
53.24417417,9.870221559
53.24408817,9.870144194
53.24399991,9.870066578
53.24391307,9.869987369
53.2438202,9.869911932
53.24373052,9.86983222
53.24364452,9.869749323
53.24355584,9.869663995
53.2434726,9.86958202
53.24338837,9.869500129
53.24330195,9.869419998
53.24321327,9.869336765
53.24312744,9.869255545
53.24304035,9.869172648
53.24295217,9.869089164
53.24286198,9.86900744
53.2427702,9.868926052
53.24267808,9.868846843
53.24259209,9.868772747
53.24250399,9.868698148
53.24241917,9.868621957
53.24233024,9.868543753
53.24223938,9.868463455
53.2421496,9.868382905
53.24206067,9.86830621
53.24196805,9.868224487
53.24187585,9.868136728
53.2417782,9.868049808
53.24168005,9.867960373
53.24158223,9.867873285
53.24148299,9.867784604
53.24138635,9.867695002
53.24129172,9.867609171
53.24119851,9.867519904
53.2411053,9.86743575
53.24101076,9.867351763
53.24092501,9.867268112
53.24083641,9.867176749
53.24074656,9.867090499
53.24065503,9.86700559
53.24055981,9.86691691
53.24046845,9.866828648
53.24037851,9.86674617
53.24028731,9.866663441
53.24020023,9.866579454
53.24010819,9.866498318
53.24001834,9.866416343
53.23993125,9.86632959
53.23984232,9.866247363
53.23975632,9.866165556
53.2396725,9.866079642
53.23957653,9.865995823
53.23948399,9.8659172
53.23939397,9.865830867
53.23930789,9.865750987
53.23922147,9.865667084
53.23913103,9.865580164
53.23904428,9.86547933
53.23896951,9.865368102
53.23889667,9.865274224
53.23885661,9.865144473
53.23883624,9.864985468
53.23880925,9.864829313
53.23876985,9.86467408
53.23873247,9.86451868
53.23869173,9.864363782
53.23864798,9.86420461
53.23860565,9.864063961
53.23856534,9.863920882
53.2385241,9.863774031
53.23849183,9.863634976
53.23846023,9.863483431
53.23843123,9.863322163
53.23839141,9.863141701
53.23834783,9.862955203
53.2383148,9.862765856
53.23829594,9.86260023
53.23827482,9.862430915
53.23825068,9.862257075
53.23822503,9.862084407
53.23819645,9.861907968
53.23817113,9.861730272
53.23814482,9.861549307
53.23812084,9.861365491
53.23810006,9.86118922
53.2380786,9.861010266
53.23805588,9.8608319
53.23803308,9.860649258
53.23801481,9.860464102
53.23799436,9.860282717
53.23797986,9.860098064
53.2379698,9.859910309
53.23796745,9.859719034
53.2379724,9.859516108
53.23799453,9.859309578
53.2380268,9.859105395
53.23807483,9.858906074
53.2381309,9.85871505
53.23819477,9.858535845
53.23826292,9.858404333
53.23832335,9.858287657
53.23837507,9.858174669
53.23840189,9.85808976
53.23842444,9.858055226
53.23844598,9.858032511
53.23846651,9.857991273
53.23848604,9.857955147
53.23848646,9.857950369
53.23848671,9.857949447
53.23850884,9.857825814
53.23854061,9.857738139
53.23858445,9.857637891
53.23863348,9.857506799
53.23868025,9.857370257
53.23871998,9.857216952
53.23874211,9.857058367
53.23873775,9.856884107
53.23872359,9.856715631
53.23872099,9.856564002
53.23871906,9.856425785
53.23872132,9.856304917
53.23871579,9.856177429
53.23870297,9.856033344
53.23868645,9.855885403
53.23866634,9.855740815
53.238652,9.855608381
53.23863834,9.855479216
53.23862954,9.855350051
53.23862175,9.855212001
53.23861353,9.855068838
53.23860993,9.854918551
53.23860507,9.85477916
53.23856089,9.854685199
53.2384899,9.854633817
53.2384205,9.854581347
53.23834741,9.854534157
53.23827909,9.854486128
53.23820659,9.854441201
53.23813266,9.854394682
53.23805613,9.854344139
53.23797718,9.854294183
53.23789931,9.854245316
53.23782597,9.854196869
53.23774885,9.854140794
53.23767333,9.854084551
53.23759572,9.854033925
53.23752313,9.853977933
53.23745163,9.853920769
53.23737569,9.853866203
53.23730017,9.853811469
53.23722155,9.853756819
53.23713957,9.853711389
53.23705844,9.853663025
53.23697814,9.853609214
53.2369027,9.853558336
53.23682349,9.853508128
53.23674386,9.853456328
53.23666616,9.85340436
53.23658771,9.853347279
53.23650716,9.853294557
53.23642762,9.853243092
53.23634463,9.853190789
53.23626442,9.853131948
53.23618253,9.853073358
53.23610156,9.853018206
53.23602,9.852963472
53.23593912,9.852906391
53.2358589,9.852848137
53.23578321,9.852798767
53.23570258,9.852756858
53.23562496,9.852717882
53.23554475,9.852690138
53.23545942,9.85267899
53.23537451,9.852671363
53.23529095,9.852660131
53.23520972,9.852647642
53.23512473,9.852634901
53.23503563,9.852624591
53.23494343,9.852610175
53.23485207,9.85259911
53.23476045,9.852591315
53.2346711,9.852580335
53.23458485,9.852569103
53.23449978,9.852557033
53.23441185,9.852545383
53.2343194,9.852535324
53.23422787,9.852521746
53.23413718,9.852509424
53.23404808,9.852497438
53.23395931,9.852484446
53.23386971,9.852470448
53.23377818,9.852461228
53.23368581,9.852448991
53.2335942,9.852437256
53.23350451,9.852423929
53.23341725,9.852408003
53.23333251,9.85239476
53.23325129,9.852386378
53.23316856,9.852377912
53.23308215,9.852365004
53.23300059,9.852353772
53.23292247,9.852348324
53.23284192,9.852345893
53.23277176,9.852336422
53.23270513,9.852326112
53.23264956,9.852322256
53.23260396,9.852336757
53.23256423,9.852370452
53.23251846,9.852415295
53.23247471,9.852469275
53.2324297,9.852518057
53.23237781,9.852565499
53.23232308,9.852608414
53.23227874,9.852655185
53.23223884,9.85269106
53.2321821,9.852720983
53.2321215,9.852734478
53.23206718,9.852748476
53.23201312,9.852757193
53.23195579,9.85276063
53.23190139,9.852774376
53.23185043,9.852799857
53.23180927,9.852816034
53.23175722,9.852824751
53.23170492,9.852827014
53.23164993,9.852848891
53.23159729,9.85287236
53.23154373,9.85288904
53.23148523,9.852924831
53.2314263,9.852967076
53.23137961,9.852992054
53.23133058,9.853025246
53.23127316,9.853066318
53.23122639,9.853115687
53.23117032,9.853161788
53.23110938,9.853205373
53.23104803,9.853255916
53.23098323,9.853306375
53.23091576,9.853366306
53.23086035,9.853426153
53.230814,9.853475941
53.23076698,9.853534447
53.23071367,9.853577195
53.23065483,9.853617763
53.23059415,9.853664367
53.23054126,9.85368968
53.23049063,9.853718765
53.23043279,9.853733014
53.23037311,9.853753718
53.23030849,9.853792777
53.23024579,9.853819851
53.23017832,9.853846924
53.23010841,9.853874333
53.23004287,9.853895875
53.22997422,9.85391574
53.22990431,9.853940131
53.22983919,9.85396293
53.22978957,9.853979191
53.22974665,9.853992937
53.22969862,9.854004756
53.22964297,9.854025543
53.22958228,9.854044654
53.22952218,9.854072733
53.22946116,9.854098633
53.22940702,9.854127131
53.22935128,9.854154121
53.2292854,9.854191421
53.2292222,9.854224697
53.22916352,9.854237521
53.22911088,9.854234168
53.22905883,9.854222434
53.22900502,9.854210447
53.22895691,9.854194438
53.22890377,9.854166778
53.22885356,9.854138531
53.22880008,9.854118247
53.22875247,9.854120174
53.22870503,9.854117827
53.22865826,9.854098382
53.22860269,9.854089245
53.2285389,9.854081199
53.22848375,9.854067117
53.22842843,9.854055801
53.22837252,9.85404742
53.22831343,9.854033422
53.22825308,9.854019927
53.22819466,9.854007438
53.22813917,9.854003331
53.22808653,9.854001319
53.22803222,9.854002912
53.22797564,9.854011629
53.22791722,9.854035266
53.22786114,9.854059154
53.22780565,9.854081199
53.22775318,9.854103578
53.22769912,9.8541304
53.22764665,9.854158564
53.22759242,9.854182871
53.22753483,9.854203071
53.22748018,9.854223859
53.22742704,9.854250178
53.22737633,9.854271719
53.22733149,9.854286136
53.22728765,9.854284376
53.22724382,9.854266858
53.22720501,9.85423727
53.22718372,9.854186894
53.22717651,9.85414004
53.22717911,9.854103662
53.2271786,9.854073068
53.22717668,9.854014311
53.2271724,9.853968378
53.22716318,9.853917835
53.22713611,9.853873746
53.22709814,9.853849858
53.2270683,9.853854636
53.22704081,9.85386855
53.22699823,9.853879278
53.22695623,9.853902832
53.22691357,9.853929151
53.22686227,9.853961505
53.22680946,9.85399453
53.22675984,9.854019675
53.22671349,9.854035014
53.22665918,9.854071895
53.22660394,9.854094945
53.22654954,9.854118414
53.22649623,9.85417407
53.22644326,9.854229307
53.22638341,9.854278676
53.22632968,9.854316227
53.2262799,9.854355538
53.22621745,9.854388479
53.22615241,9.854414044
53.22609818,9.854430556
53.22603758,9.854456205
53.22597513,9.854486212
53.2259121,9.854531977
53.22586281,9.854574138
53.22581009,9.854603726
53.22574521,9.854649408
53.22569258,9.854681762
53.22563273,9.854726102
53.22558277,9.854782093
53.22553542,9.85482459
53.22548596,9.854864404
53.22543156,9.854895752
53.2253687,9.854938248
53.2253112,9.854980241
53.22525663,9.855024246
53.22520064,9.855067497
53.22515412,9.855090128
53.22510366,9.855129858
53.22504315,9.855181826
53.2249812,9.855232788
53.22490996,9.85528593
53.22483519,9.855335802
53.22477476,9.855379388
53.2247253,9.855425991
53.22468021,9.855461195
53.22462841,9.85550453
53.22455876,9.855556833
53.22449011,9.855604693
53.22442942,9.855651716
53.22436371,9.85570536
53.22429833,9.855766883
53.22424443,9.855826059
53.22419029,9.855876602
53.2241369,9.855920104
53.22409088,9.85595556
53.22403539,9.856012724
53.22397596,9.856049102
53.2239141,9.856097968
53.22385795,9.856118755
53.22380271,9.856147254
53.22375971,9.856166616
53.22372182,9.856195282
53.22367631,9.856230989
53.22362275,9.856283711
53.22356106,9.85633174
53.22348897,9.856378762
53.22342167,9.856426287
53.22335822,9.856487308
53.22329753,9.856537683
53.22323961,9.856580598
53.22318102,9.856636757
53.22312486,9.856672967
53.22306351,9.856710183
53.22300249,9.856748907
53.22293367,9.856786542
53.22285539,9.856822668
53.22277324,9.856884777
53.22269169,9.856935656
53.22261751,9.857001789
53.22254609,9.857050152
53.22246647,9.857106479
53.22238617,9.857181665
53.22230428,9.85724411
53.22222389,9.857306639
53.22214753,9.857366905
53.22207352,9.857420549
53.22199423,9.857465643
53.22191318,9.85753186
53.22182567,9.857597658
53.22175166,9.857644094
53.22167832,9.857692206
53.22160196,9.857759764
53.2215209,9.857815588
53.22144899,9.857885577
53.22137011,9.857947938
53.22128696,9.858007366
53.22120817,9.858080624
53.22112612,9.858147344
53.22104489,9.858229738
53.22097449,9.858277096
53.22089452,9.858343732
53.22081674,9.858406093
53.22073803,9.858467868
53.22065866,9.858516902
53.22057333,9.85857809
53.22049446,9.85862067
53.22041499,9.858674984
53.22033268,9.858737597
53.22024761,9.858796187
53.22016211,9.858849915
53.22008257,9.858912444
53.22000227,9.858967597
53.21992373,9.859030796
53.21984913,9.85909869
53.21977713,9.859174797
53.21970899,9.859269261
53.21966984,9.859353751
53.21964872,9.859426003
53.21961092,9.859506218
53.21957672,9.859602945
53.21954328,9.859713167
53.21950723,9.859831436
53.21946197,9.859945681
53.21941855,9.860052634
53.21938871,9.860180793
53.21935334,9.860303421
53.21931319,9.860425126
53.21927439,9.860547418
53.219236,9.860664094
53.2191987,9.860770209
53.21916676,9.860897781
53.21913365,9.861024767
53.21910633,9.861153346
53.21907355,9.861274129
53.21903517,9.861397008
53.2189977,9.861519635
53.2189573,9.861642011
53.21893073,9.861769667
53.21890541,9.861876788
53.21887842,9.86198592
53.21884691,9.862099579
53.2188159,9.862218015
53.21878027,9.862332428
53.21874658,9.862455474
53.2187102,9.862584304
53.2186755,9.862712212
53.21863635,9.862831654
53.21859704,9.862951767
53.21855673,9.863071879
53.21851733,9.863191741
53.21848121,9.8633142
53.21845304,9.863451663
53.21842404,9.863593821
53.21838498,9.863720387
53.2183486,9.863855336
53.21831432,9.86398953
53.21827962,9.864117522
53.21823754,9.864249034
53.21821022,9.86437208
53.21818784,9.8644906
53.21816202,9.864591351
53.21813327,9.864693275
53.21811458,9.864796707
53.21809136,9.864878766
53.21807007,9.864971889
53.21804526,9.865072304
53.21802121,9.865163919
53.21799455,9.865244553
53.21797821,9.86529828
53.21797804,9.865337675
53.21797201,9.865363995
53.21797603,9.865369611
53.21797745,9.865370449
53.2179446,9.865565244
53.21792482,9.865633221
53.21790042,9.865708491
53.21786908,9.865818881
53.21783857,9.865936059
53.2178006,9.866058268
53.21776112,9.866178045
53.21771946,9.866306707
53.21768283,9.866448697
53.21764628,9.866581969
53.21761033,9.866707781
53.21757563,9.866833175
53.21754729,9.866951108
53.21752424,9.867057558
53.21749843,9.86717415
53.21746012,9.867284456
53.21742601,9.867400629
53.21739005,9.867536416
53.21735216,9.867661893
53.21731243,9.867783934
53.21727488,9.867898515
53.2172385,9.868020052
53.21719484,9.86816288
53.21714622,9.868301852
53.21710456,9.868419534
53.21706743,9.868525062
53.21703399,9.86863235
53.21699878,9.868733687
53.2169614,9.868830666
53.2169158,9.868935021
53.21687096,9.869038537
53.21683022,9.869130654
53.2167796,9.869256131
53.21672679,9.869392086
53.21667968,9.869536506
53.21662855,9.869680088
53.2165853,9.869804643
53.21653694,9.869929282
53.21648455,9.870054005
53.21643108,9.87016473
53.21636109,9.870290458
53.21627995,9.870390454
53.21620611,9.870476369
53.21611885,9.870557254
53.2160331,9.870616011
53.21594241,9.870673763
53.21585331,9.870734531
53.21576941,9.870806616
53.21567788,9.870878365
53.21557998,9.870950198
53.2154866,9.871026557
53.21539532,9.871092187
53.21529985,9.871162176
53.2152064,9.871240882
53.21512073,9.871302908
53.21503826,9.871363258
53.21495754,9.871418746
53.2148795,9.871468283
53.21479032,9.871535087
53.2147029,9.871594598
53.21461212,9.871642962
53.21452344,9.871708844
53.21443643,9.871777073
53.21435345,9.871832728
53.21427207,9.871893916
53.21418934,9.871950997
53.2141051,9.87202568
53.2140336,9.872096255
53.21396973,9.872203041
53.21391927,9.872341677
53.21388273,9.872495318
53.21385683,9.8726389
53.21383126,9.872769406
53.21379446,9.872897901
53.21375708,9.873040896
53.21371811,9.873184562
53.21369179,9.873346835
53.21365767,9.873495279
53.21362766,9.873646405
53.21358601,9.873805158
53.21356237,9.873960726
53.21353488,9.874108331
53.2135021,9.874266917
53.21346556,9.874380492
53.21344142,9.874524157
53.21340823,9.874648042
53.21336674,9.874796402
53.21334302,9.874937301
53.21331519,9.875081386
53.2132804,9.87521424
53.21324813,9.875332173
53.21322148,9.875460584
53.21317672,9.8756159
53.2131426,9.875755208
53.21310807,9.875887893
53.21308678,9.876005156
53.21307664,9.876114875
53.21308242,9.876248064
53.21310556,9.876400279
53.21312986,9.876560122
53.21316532,9.876714349
53.21320388,9.876863379
53.21323782,9.877004111
53.21327353,9.877142329
53.21330496,9.877272583
53.2133338,9.877395714
53.21336229,9.877527142
53.21338333,9.877656978
53.21340948,9.877778348
53.21343035,9.877887312
53.21344025,9.878001558
53.21345961,9.878136255
53.21347637,9.878266091
53.21348643,9.878375307
53.21350261,9.878492905
53.21351275,9.878607318
53.21351845,9.87872106
53.21353287,9.878829271
53.21353471,9.878927674
53.21354074,9.879026329
53.21354024,9.87912247
53.21354896,9.879220622
53.21355181,9.879291868
53.21355172,9.879344171
53.21353538,9.879380967
53.21351065,9.879414495
53.21347537,9.879447687
53.21343421,9.879482137
53.21338593,9.8795103
53.2133607,9.87952346
53.21331955,9.879551707
53.21328116,9.879610632
53.21322843,9.879634017
53.21319658,9.879649356
53.21318912,9.879653882
53.21318812,9.87965405
53.21318795,9.879656229
53.21324034,9.879706772
53.21327839,9.879722446
53.21333514,9.879742479
53.2133897,9.879783718
53.21343857,9.879828561
53.2134876,9.879868375
53.2135182,9.879927216
53.21351476,9.880005335
53.2135094,9.880079683
53.21350009,9.880161071
53.21349129,9.880261822
53.21348668,9.880367937
53.21347771,9.880475812
53.21347545,9.880581256
53.21347101,9.880706733
53.21347654,9.880788373
53.21348593,9.880881496
53.21349297,9.880963219
53.21350361,9.881038237
53.21351769,9.881106215
53.2135249,9.881175449
53.21353739,9.881244935
53.21356195,9.881329844
53.21358131,9.881435875
53.2136078,9.881544756
53.21364015,9.881678699
53.21367259,9.881809289
53.21370947,9.881941974
53.21375105,9.882081784
53.21379371,9.882224947
53.21383554,9.882370122
53.21388784,9.88252175
53.21392992,9.882669523
53.21397367,9.882822912
53.21402606,9.882980576
53.21407836,9.883135222
53.21412781,9.883292466
53.21418406,9.88344728
53.21423468,9.883595556
53.21428916,9.883743245
53.21433795,9.883890348
53.21439427,9.884034097
53.21444331,9.884166866
53.21449511,9.884307766
53.21454884,9.884451684
53.21459753,9.884594679
53.21464816,9.884742536
53.2146972,9.88488486
53.21473827,9.885024503
53.21478579,9.885165403
53.21483701,9.885316109
53.21488646,9.885466481
53.21493734,9.885618947
53.21498838,9.885768732
53.21504144,9.885920361
53.21509467,9.886075677
53.21514814,9.886231329
53.21520313,9.886392178
53.21525912,9.886549087
53.21531486,9.886711109
53.21537194,9.886877658
53.21542852,9.887048146
53.2154861,9.887220226
53.21554343,9.887395743
53.21560043,9.887554916
53.215655,9.88770931
53.21570537,9.887869824
53.21575482,9.888028912
53.21580553,9.888186911
53.21585759,9.888346084
53.21590922,9.888505507
53.21595901,9.888662919
53.21600963,9.888820164
53.21605959,9.888978917
53.21611164,9.889135826
53.21616529,9.889296591
53.21621792,9.889454758
53.21626411,9.889609655
53.21631214,9.889762709
53.21636486,9.889910398
53.21640568,9.890050124
53.21644885,9.890189096
53.21649964,9.890339132
53.2165532,9.89048766
53.21660609,9.890630655
53.21665479,9.890777674
53.21670307,9.890928715
53.21675043,9.891074225
53.21679586,9.891221076
53.21684036,9.891367089
53.21689191,9.891513688
53.21694329,9.891658695
53.216994,9.891804205
53.21704254,9.891953487
53.21708973,9.892100338
53.21713792,9.892245093
53.21718344,9.892388424
53.21723163,9.892544076
53.21728293,9.892699812
53.21733121,9.892850099
